series,episode,baker_name,first_name,technical,result,signature_bake,show_stopper,baker_age,baker_occupation,hometown
6,9,Mat Riley,Mat,NA,NA,NA,NA,37,Fire fighter,London
6,10,Mat Riley,Mat,NA,NA,NA,NA,37,Fire fighter,London
6,1,Nadiya Hussain,Nadiya,12,IN,Orange and Green Cardamom Madeira Cake,Quadruple Chocolate Black Forest Gâteau,30,Full-time mother,Leeds / Luton
6,2,Nadiya Hussain,Nadiya,9,IN,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,30,Full-time mother,Leeds / Luton
6,3,Nadiya Hussain,Nadiya,9,IN,Mexican Bread with Warm Tomato Salsa,Snake Charmer's Basket,30,Full-time mother,Leeds / Luton
6,4,Nadiya Hussain,Nadiya,8,IN,Cinnamon Tea Crème Brûlées,Fizzy Pop Cheesecakes,30,Full-time mother,Leeds / Luton
6,5,Nadiya Hussain,Nadiya,1,STAR BAKER,Naked Blueberry and Caraway Crunch Cake,Chocolate and Strawberry Lime Ice Cream Roll,30,Full-time mother,Leeds / Luton
6,6,Nadiya Hussain,Nadiya,4,IN,"Bay Leaf, Rong Tea and Pear Tart",Bengali Korma and Clementine with Cod Vol-au-vents,30,Full-time mother,Leeds / Luton
6,7,Nadiya Hussain,Nadiya,1,IN,Aromatic Raised Game Pie,Mango and Raspberry Charlotte Russe,30,Full-time mother,Leeds / Luton
6,8,Nadiya Hussain,Nadiya,1,STAR BAKER,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,30,Full-time mother,Leeds / Luton
6,9,Nadiya Hussain,Nadiya,4,STAR BAKER,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,30,Full-time mother,Leeds / Luton
6,10,Nadiya Hussain,Nadiya,1,WINNER,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,30,Full-time mother,Leeds / Luton
6,1,Paul Jagger,Paul,10,IN,"Lemon, Ginger and Caraway Seed Madeira Cake",Black Forest Chocolate Creation,49,Prison governor,"Swansea, Wales"
6,2,Paul Jagger,Paul,10,IN,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,49,Prison governor,"Swansea, Wales"
6,3,Paul Jagger,Paul,10,IN,Cranberry and Orange Sweet Soda Breads,King of the Jungle,49,Prison governor,"Swansea, Wales"
6,4,Paul Jagger,Paul,1,IN,Almond Crème Brûlées,Berry Cheesecake Tower,49,Prison governor,"Swansea, Wales"
6,5,Paul Jagger,Paul,2,IN,Carrot & Pecan Cake,Dessert Island Getaway,49,Prison governor,"Swansea, Wales"
6,6,Paul Jagger,Paul,5,IN,Christmas Frangipane Tart,Savoury and Sweet Bouchées,49,Prison governor,"Swansea, Wales"
6,7,Paul Jagger,Paul,2,IN,Not a Boaring Pie,Charlotte Rose,49,Prison governor,"Swansea, Wales"
6,8,Paul Jagger,Paul,5,OUT,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,49,Prison governor,"Swansea, Wales"
6,9,Paul Jagger,Paul,NA,NA,NA,NA,49,Prison governor,"Swansea, Wales"
6,10,Paul Jagger,Paul,NA,NA,NA,NA,49,Prison governor,"Swansea, Wales"
6,1,Sandy Docherty,Sandy,9,IN,Madeira Cake with Almond Liqueur and Chopped Apricots,Black Forest Gâteau,49,Child welfare officer,"Yeadon, West Yorkshire"
6,2,Sandy Docherty,Sandy,4,IN,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,49,Child welfare officer,"Yeadon, West Yorkshire"
6,3,Sandy Docherty,Sandy,7,IN,Soda Breads with Smoked Bacon and Onion,Basket of Bread Flowers with a Walnut and Blue Cheese Centre,49,Child welfare officer,"Yeadon, West Yorkshire"
6,4,Sandy Docherty,Sandy,6,OUT,Pontefract Crème Brûlées,"Cassata, Whisky and Orange & Apple Pie Cheesecakes",49,Child welfare officer,"Yeadon, West Yorkshire"
6,5,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,6,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,7,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,8,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,9,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,10,Sandy Docherty,Sandy,NA,NA,NA,NA,49,Child welfare officer,"Yeadon, West Yorkshire"
6,1,Stu Henshall,Stu,11,OUT,Marley Madeira Cake,Purple Forest Gâteau,35,Professional musician,"Guildford, Surrey"
6,2,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,3,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,4,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,5,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,6,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,7,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,8,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,9,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,10,Stu Henshall,Stu,NA,NA,NA,NA,35,Professional musician,"Guildford, Surrey"
6,1,Tamal Ray,Tamal,4,IN,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,29,Trainee anaesthetist,Manchester
6,2,Tamal Ray,Tamal,8,IN,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,29,Trainee anaesthetist,Manchester
6,3,Tamal Ray,Tamal,3,IN,"Fig, Cheese and Walnut Breads",Breadcycle,29,Trainee anaesthetist,Manchester
6,4,Tamal Ray,Tamal,5,IN,Rhubarb and Ginger Crème Brûlées,"Mango, Hazelnut and Rosemary Cheesecake Trio",29,Trainee anaesthetist,Manchester
6,5,Tamal Ray,Tamal,7,IN,Honey and Grapefruit Polenta Cake,Passion Fruit and Pineapple Ice Cream Roll,29,Trainee anaesthetist,Manchester
6,6,Tamal Ray,Tamal,7,IN,Spiced Pear Frangipane Tart,Fennel and Rosemary Pulled Pork and Chicken and Coriander vol-au-vents,29,Trainee anaesthetist,Manchester
6,7,Tamal Ray,Tamal,3,STAR BAKER,Middle Eastern Game Pie,"Spiced Blackberry, Raspberry and Cardamom Charlotte Russe",29,Trainee anaesthetist,Manchester
6,8,Tamal Ray,Tamal,4,IN,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,29,Trainee anaesthetist,Manchester
6,9,Tamal Ray,Tamal,2,IN,Chocolate New York Pie,Chocolate Bell Tower,29,Trainee anaesthetist,Manchester
6,10,Tamal Ray,Tamal,3,Runner-up,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,29,Trainee anaesthetist,Manchester
6,1,Ugnė Bubnaityte,Ugnė,1,IN,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,2,Ugnė Bubnaityte,Ugnė,7,IN,White Wine Biscotti,Baby Climbing into the Cookie Box,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,3,Ugnė Bubnaityte,Ugnė,5,IN,Chocolate Quick Breads with Salted Caramel Sauce,Easter Basket,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,4,Ugnė Bubnaityte,Ugnė,2,IN,Marula Fruit and Coffee Liqueur Crème Brûlées,"Lime, Coconut and Hazelnut Cheesecakes",32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,5,Ugnė Bubnaityte,Ugnė,6,OUT,Chocolate and Hazelnut Sugar-Free Cake,"Chocolate, Peanut Butter and Grape Jam Roll",32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,6,Ugnė Bubnaityte,Ugnė,NA,NA,NA,NA,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,7,Ugnė Bubnaityte,Ugnė,NA,NA,NA,NA,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,8,Ugnė Bubnaityte,Ugnė,NA,NA,NA,NA,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,9,Ugnė Bubnaityte,Ugnė,NA,NA,NA,NA,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
6,10,Ugnė Bubnaityte,Ugnė,NA,NA,NA,NA,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania"
7,1,Andrew Smyth,Andrew,12,IN,Lemon and Rosemary Drizzle Cake,'Ultimate Indulgence' Mirror Glaze Cake,25,Aerospace engineer,"Derby / Holywood, County Down"
7,2,Andrew Smyth,Andrew,4,IN,Beehive Biscuits,Punting in Cambridge,25,Aerospace engineer,"Derby / Holywood, County Down"
7,3,Andrew Smyth,Andrew,2,IN,Chocolate Barmbrack Bread,Braided Harvest Bread Basket,25,Aerospace engineer,"Derby / Holywood, County Down"
7,4,Andrew Smyth,Andrew,4,IN,Yorkshire 'Tapas' Puddings,Churros Window Box,25,Aerospace engineer,"Derby / Holywood, County Down"
7,5,Andrew Smyth,Andrew,6,IN,Mum and Dad's Breakfast Pastries,Spicy Chorizo Squash Parcels and Baklava Bites,25,Aerospace engineer,"Derby / Holywood, County Down"
7,6,Andrew Smyth,Andrew,6,IN,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,25,Aerospace engineer,"Derby / Holywood, County Down"
7,7,Andrew Smyth,Andrew,1,STAR BAKER,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,25,Aerospace engineer,"Derby / Holywood, County Down"
7,8,Andrew Smyth,Andrew,2,IN,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,25,Aerospace engineer,"Derby / Holywood, County Down"
7,9,Andrew Smyth,Andrew,2,STAR BAKER,Cheesy Elephant Ears and Herby Treble Clefs,Philharmonic Fondants,25,Aerospace engineer,"Derby / Holywood, County Down"
7,10,Andrew Smyth,Andrew,1,Runner-up,Crunchy Caramel Cassis Crown,Family and Friends' Favourites Picnic,25,Aerospace engineer,"Derby / Holywood, County Down"
7,1,Benjamina Ebuehi,Benjamina,6,IN,"Pistachio, Cardamom and Lemon Drizzle Cake",White Chocolate Mirror Glaze with Salted Praline Buttercream,23,Teaching assistant,South London
7,2,Benjamina Ebuehi,Benjamina,3,IN,Bouquet Biscuits,"New York, New York",23,Teaching assistant,South London
7,3,Benjamina Ebuehi,Benjamina,6,IN,"Chocolate, Tahini and Almond Babka",Braided Bread Heart,23,Teaching assistant,South London
7,4,Benjamina Ebuehi,Benjamina,1,STAR BAKER,"Red Onion Chutney, Brie and Bacon Yorkshire Puddings",Tropical Churros,23,Teaching assistant,South London
7,5,Benjamina Ebuehi,Benjamina,5,IN,'Good Morning America' Swirls and Peanut Butter and Banana Pinwheels,Plantain and Spinach Samosas and Chai Pear Cups,23,Teaching assistant,South London
7,6,Benjamina Ebuehi,Benjamina,2,IN,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,23,Teaching assistant,South London
7,7,Benjamina Ebuehi,Benjamina,3,IN,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,23,Teaching assistant,South London
7,8,Benjamina Ebuehi,Benjamina,4,OUT,Mexican Adventure,Tudor Garden,23,Teaching assistant,South London
7,9,Benjamina Ebuehi,Benjamina,NA,NA,NA,NA,23,Teaching assistant,South London
7,10,Benjamina Ebuehi,Benjamina,NA,NA,NA,NA,23,Teaching assistant,South London
7,1,Candice Brown,Candice,5,IN,Raspberry and Rhubarb Drizzle Custard Bundt Cake,"Mirror Mirror On The Wall, Who Is The Shiniest Cake Of Them All?",31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,2,Candice Brown,Candice,8,STAR BAKER,"Salted Caramel, Chocolate Iced Shiny Hearts",Gingerbread Pub with Sticky Ginger Carpet,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,3,Candice Brown,Candice,3,IN,"Chocolate, Salted Caramel & Pecan Brittle Brioche Loaf",Italian Light and Dark Rye Twist,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,4,Candice Brown,Candice,2,IN,Yorkshire Wellingtons,Two-Way Peanut Butter Churros,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,5,Candice Brown,Candice,2,STAR BAKER,"Danish Pastry Croque Monsieur Kites and Cinnamon Apple, Vanilla Crème Rose Danish","Sausage, Black Pudding and Apple Rounds and Banoffee Whiskey Cups",31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,6,Candice Brown,Candice,5,IN,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,7,Candice Brown,Candice,2,IN,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,8,Candice Brown,Candice,1,STAR BAKER,Cheesy Cheeky Fish Pies,Peacock,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,9,Candice Brown,Candice,3,IN,"Red Onion, Cambozola and Walnut Palmiers and Mushroom, Streaky Bacon, and Parmesan Palmiers",Chocolate Praline Fondant Fancies and Cherry Bakewell Fondant Fancies,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,10,Candice Brown,Candice,2,WINNER,Queen Victoria's Mango and Strawberry Crown,Picnic for Pearly Kings and Queens,31,PE teacher,"Barton-Le-Clay, Bedfordshire"
7,1,Jane Beedle,Jane,7,STAR BAKER,Lemon and Poppy Seed Drizzle Cake,Chocolate Orange Mirror Cake,61,Garden designer,Beckenham
7,2,Jane Beedle,Jane,2,IN,Flower Pot Iced Biscuits,Hastings Old Town Fishing Net Shops and Boat,61,Garden designer,Beckenham
7,3,Jane Beedle,Jane,9,IN,Chocolate and Cranberry Couronne,Chorizo and Chilli Flower with Parmesan and Pesto Centre,61,Garden designer,Beckenham
7,4,Jane Beedle,Jane,3,IN,Meat and Two Veg Yorkshires,Pistachio and White Chocolate Churros,61,Garden designer,Beckenham
7,5,Jane Beedle,Jane,1,IN,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",61,Garden designer,Beckenham
7,6,Jane Beedle,Jane,4,IN,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,61,Garden designer,Beckenham
7,7,Jane Beedle,Jane,4,IN,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",61,Garden designer,Beckenham
7,8,Jane Beedle,Jane,5,IN,Tudor Rose Pies,Swans,61,Garden designer,Beckenham
7,9,Jane Beedle,Jane,1,IN,"Pesto and Sundried Tomato Palmiers and Goats Cheese, Olive and Parma Ham Palmiers",Pistachio and Raspberry Fondant Fancies and Lemon Curd Surprise Fondant Fancies,61,Garden designer,Beckenham
7,10,Jane Beedle,Jane,3,Runner-up,"Red, White and Blue Meringue Crown",Family Favourites Feast,61,Garden designer,Beckenham
7,1,Kate Barmby,Kate,4,IN,Berry Best Apple and Bramble Drizzle Cake,One Swallow Does Not Make A Summer Cake,37,Nurse,"Brooke, Norfolk"
7,2,Kate Barmby,Kate,1,IN,"""A Biscuit for the Broads""","""I Promise I will do my best""",37,Nurse,"Brooke, Norfolk"
7,3,Kate Barmby,Kate,8,IN,Cobbled Loaf,The Corn Maiden,37,Nurse,"Brooke, Norfolk"
7,4,Kate Barmby,Kate,7,OUT,Christmas Dinner Compromise,Hot Cross Bunny Churros,37,Nurse,"Brooke, Norfolk"
7,5,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,6,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,7,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,8,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,9,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,10,Kate Barmby,Kate,NA,NA,NA,NA,37,Nurse,"Brooke, Norfolk"
7,1,Lee Banfield,Lee,11,OUT,St. Clements Orange and Lemon Drizzle Cake,Strawberry Surprise Mirror Cake,67,Pastor,Bolton
7,2,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,3,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,4,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,5,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,6,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,7,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,8,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,9,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,10,Lee Banfield,Lee,NA,NA,NA,NA,67,Pastor,Bolton
7,1,Louise Williams,Louise,9,IN,Orange Liqueur and Lemonade Drizzle Cake,White Chocolate Trifle Mirror Glaze Cake,46,Hairdresser,Cardiff
7,2,Louise Williams,Louise,10,OUT,Baa Bara Brith Biscuits,Gingerbread Wedding,46,Hairdresser,Cardiff
7,3,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,4,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,5,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,6,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,7,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,8,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,9,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,10,Louise Williams,Louise,NA,NA,NA,NA,46,Hairdresser,Cardiff
7,1,Michael Georgiou,Michael,3,IN,"Lime, Ginger and Honey Drizzle Cake",Matcha Tea Chocolate Mirror Glaze,20,Student,Durham
7,2,Michael Georgiou,Michael,9,IN,"Malt, Chocolate and Orange Iced ""Beer"" Biscuits",Trip to See Santa in Lapland,20,Student,Durham
7,3,Michael Georgiou,Michael,7,OUT,Chocolate and Chilli Swirl Plait,Cypriot Dove and Olive Branch Plaited Loaf with Houmous,20,Student,Durham
7,4,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,5,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,6,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,7,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,8,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,9,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,10,Michael Georgiou,Michael,NA,NA,NA,NA,20,Student,Durham
7,1,Rav Bansal,Rav,8,IN,Ginger Spice Yuzu Drizzle Cake,Colombian Mocha Mirror Glaze Cake,28,Student support,Erith
7,2,Rav Bansal,Rav,6,IN,Union Jack Bunting Biscuits,Gingerbread Christmas Fairground,28,Student support,Erith
7,3,Rav Bansal,Rav,10,IN,"Chocolate, Cardamom and Hazelnut Loaf",Three Tier Diwali Bread Centrepiece,28,Student support,Erith
7,4,Rav Bansal,Rav,9,IN,Thai Tofu Panang Yorkshires,Three Dip Matcha Pistachio Churros,28,Student support,Erith
7,5,Rav Bansal,Rav,8,IN,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,28,Student support,Erith
7,6,Rav Bansal,Rav,3,OUT,Mandarin Margarita Meringue Pie,Blossom Cake,28,Student support,Erith
7,7,Rav Bansal,Rav,NA,NA,NA,NA,28,Student support,Erith
7,8,Rav Bansal,Rav,NA,NA,NA,NA,28,Student support,Erith
7,9,Rav Bansal,Rav,NA,NA,NA,NA,28,Student support,Erith
7,10,Rav Bansal,Rav,NA,NA,NA,NA,28,Student support,Erith
7,1,Selasi Gbormittah,Selasi,1,IN,Citrus and Spice Drizzle Cake,"Raspberry, Sloe and White Chocolate Mirror Glaze Cake",30,Client service associate,London
7,2,Selasi Gbormittah,Selasi,11,IN,"""Wheelie Hot Iced Biscuits""",Stained Glass Window Gingerbread Church,30,Client service associate,London
7,3,Selasi Gbormittah,Selasi,5,IN,"Chocolate, Orange and Cinnamon Bread",Bedouin Escape Tear and Share Bread,30,Client service associate,London
7,4,Selasi Gbormittah,Selasi,8,IN,Perfect Sunday Roast Accompaniment,Lemon and Anise Churros,30,Client service associate,London
7,5,Selasi Gbormittah,Selasi,3,IN,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",30,Client service associate,London
7,6,Selasi Gbormittah,Selasi,7,IN,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,30,Client service associate,London
7,7,Selasi Gbormittah,Selasi,6,IN,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",30,Client service associate,London
7,8,Selasi Gbormittah,Selasi,3,IN,Bouquet of Flowers,Fruity Tudor Marchpane,30,Client service associate,London
7,9,Selasi Gbormittah,Selasi,4,OUT,"Sundried Tomato, Onion, Peppers and Parmesan Palmiers and Salmon, Spinach and Mushroom Palmiers",Lime and Ginger Fondant Fancies and Pink Velvet and Raspberry Prosecco Fondant Fancies,30,Client service associate,London
7,10,Selasi Gbormittah,Selasi,NA,NA,NA,NA,30,Client service associate,London
7,1,Tom Gilliford,Tom,2,IN,G&T Drizzle Cake,Black Forest Broken Mirror,26,Project engagement manager,Rochdale
7,2,Tom Gilliford,Tom,7,IN,Chai Frappelatteccino Biscuits,Tom and Pod's Near Death Experience,26,Project engagement manager,Rochdale
7,3,Tom Gilliford,Tom,4,STAR BAKER,Chocolate Orange and Chilli Swirl Bread,Jörmungandr and Mjölnir,26,Project engagement manager,Rochdale
7,4,Tom Gilliford,Tom,5,IN,West Yorkshire Fusion Puddings,Fennel Churros Snake In The Grass,26,Project engagement manager,Rochdale
7,5,Tom Gilliford,Tom,4,IN,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,26,Project engagement manager,Rochdale
7,6,Tom Gilliford,Tom,1,STAR BAKER,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,26,Project engagement manager,Rochdale
7,7,Tom Gilliford,Tom,5,OUT,Millionaire's Roulade,Hipster Picnic,26,Project engagement manager,Rochdale
7,8,Tom Gilliford,Tom,NA,NA,NA,NA,26,Project engagement manager,Rochdale
7,9,Tom Gilliford,Tom,NA,NA,NA,NA,26,Project engagement manager,Rochdale
7,10,Tom Gilliford,Tom,NA,NA,NA,NA,26,Project engagement manager,Rochdale
7,1,Val Stones,Val,10,IN,Mum's Orange and Lemon Drizzle,Chocolate Sponge with Four Fruit Frosting,66,"Semi-retired, Substitute teacher",Yeovil
7,2,Val Stones,Val,5,IN,Sunday Treat Iced Ice Cream Cone Biscuits,From Holland to New York via Yorkshire,66,"Semi-retired, Substitute teacher",Yeovil
7,3,Val Stones,Val,1,IN,Double Chocolate Cinnamon Twist Loaf,"""And They All Went Into The Ark To Get Out Of The Rain""",66,"Semi-retired, Substitute teacher",Yeovil
7,4,Val Stones,Val,6,IN,Mum's Chilli Yorkshire Puddings,Orange Chocolate Churros,66,"Semi-retired, Substitute teacher",Yeovil
7,5,Val Stones,Val,7,OUT,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",66,"Semi-retired, Substitute teacher",Yeovil
7,6,Val Stones,Val,NA,NA,NA,NA,66,"Semi-retired, Substitute teacher",Yeovil
7,7,Val Stones,Val,NA,NA,NA,NA,66,"Semi-retired, Substitute teacher",Yeovil
7,8,Val Stones,Val,NA,NA,NA,NA,66,"Semi-retired, Substitute teacher",Yeovil
7,9,Val Stones,Val,NA,NA,NA,NA,66,"Semi-retired, Substitute teacher",Yeovil
7,10,Val Stones,Val,NA,NA,NA,NA,66,"Semi-retired, Substitute teacher",Yeovil
8,1,Chris Geiger,Chris,12,IN,Tropical Fresh Fruit Cake,'Raised Pork Pie and Egg Surprise' Cake,50,Software developer,Bristol
8,2,Chris Geiger,Chris,11,OUT,Chocolate Chia Seed Biscuits with Whisky Caramel Filling,'The Great British Sail Off' Game,50,Software developer,Bristol
8,3,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,4,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,5,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,6,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,7,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,8,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,9,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,10,Chris Geiger,Chris,NA,NA,NA,NA,50,Software developer,Bristol
8,1,Flo Atkins,Flo,9,IN,Citrus Layer Cake,'One in a Melon' Cake,71,Retired,Merseyside
8,2,Flo Atkins,Flo,10,IN,Gin Jam Butties,'Pick My Bones' Game,71,Retired,Merseyside
8,3,Flo Atkins,Flo,7,OUT,Cinnamon and Orange Teacakes,'Davy Jones' Locker' Bread Sculpture,71,Retired,Merseyside
8,4,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,5,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,6,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,7,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,8,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,9,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,10,Flo Atkins,Flo,NA,NA,NA,NA,71,Retired,Merseyside
8,1,James Hillery,James,2,IN,"Orange, Rhubarb & Ginger Crumble Cake",'Mock-accino and Croissant' Cake,46,Banker,"Brentwood, Essex"
8,2,James Hillery,James,3,IN,Rhubarb and Custard Whirls,'Coppit' Game,46,Banker,"Brentwood, Essex"
8,3,James Hillery,James,9,IN,Nordic Teacakes,'Owl in the Woods' Bread Sculpture,46,Banker,"Brentwood, Essex"
8,4,James Hillery,James,2,IN,'Windy City' Millionaire Shortbreads,Nutty Caramel Cake,46,Banker,"Brentwood, Essex"
8,5,James Hillery,James,7,OUT,Orange and Ginger Steamed School Pudding,'The Missed Silver Jubilee' Trifle Terrine,46,Banker,"Brentwood, Essex"
8,6,James Hillery,James,NA,NA,NA,NA,46,Banker,"Brentwood, Essex"
8,7,James Hillery,James,NA,NA,NA,NA,46,Banker,"Brentwood, Essex"
8,8,James Hillery,James,NA,NA,NA,NA,46,Banker,"Brentwood, Essex"
8,9,James Hillery,James,NA,NA,NA,NA,46,Banker,"Brentwood, Essex"
8,10,James Hillery,James,NA,NA,NA,NA,46,Banker,"Brentwood, Essex"
